"participant_id","list_number","verb","verb_type","sentence_pair_id","sentence_1","sentence_2","same_sense","dissimilarity","response_time_ms"
"ef6209c2-f275-4ba6-8765-15df3618d119",13,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,92,7786
"ef6209c2-f275-4ba6-8765-15df3618d119",13,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,90,5607
"ef6209c2-f275-4ba6-8765-15df3618d119",13,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,88,6064
"ef6209c2-f275-4ba6-8765-15df3618d119",13,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,74,8558
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,70,4584
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,89,4529
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,57,3634
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,84,2774
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,75,5751
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,92,3625
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,89,3592
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,80,3298
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,73,3136
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,85,2998
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,88,7088
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,94,5588
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,89,3436
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,82,5850
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,56,2443
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,47,4499
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,45,4073
"40b5d506-7b2b-4c17-946c-d025d020dc3e",3,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,54,4001
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"clear","result","pair055","The hiker cleared the obstacle.","The worker cleared the rubble.",0,95,6615
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"bump","manner","pair058","The teacher bumped the deadline.","The dean bumped the meeting.",1,32,12175
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"pull","manner","pair061","The regulators pulled the product.","The climber pulled the rope.",0,98,4415
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"push","manner","pair059","The company pushed the product.","The shopper pushed the cart.",0,90,7949
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"hit","manner","pair056","The idea hit the researcher.","The batter hit the ball.",1,91,4415
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"break","result","pair053","The president broke the promise.","The guest broke the plate.",0,94,6383
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"hit","manner","pair054","The arrow hit the target.","The child hit the pillow.",0,46,6750
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"close","result","pair052","The author closed the chapter.","The presenter closed the speech.",1,7,9921
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"break","result","pair048","The burglar broke the window.","The guest broke the plate.",1,30,6216
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"fold","result","pair050","The founder folded the company.","The chef folded the eggs.",0,89,7800
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"kill","result","pair049","The team killed the rivals.","The mistake killed the proposal.",0,55,10834
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"fill","result","pair066","The love filled the void.","The festival filled the weekend.",0,39,8550
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"fill","result","pair062","The festival filled the weekend.","The waiter filled the glass.",1,51,6199
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"hit","manner","pair060","The traveler hit the delay.","The batter hit the ball.",0,88,4935
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"bump","manner","pair064","The waiter bumped the table.","The ball bumped the couch.",0,23,9583
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"cover","result","pair065","The snow covered the footprints.","The nurse covered the wound.",1,38,4749
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"smear","manner","pair051","The article smeared the celebrity.","The baker smeared the frosting.",0,83,4749
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"shoot","manner","pair063","The photographer shot the wedding.","The athlete shot the ball.",0,47,7383
"c8cbd0ab-4c0b-444c-8e94-0e3601107b7a",11,"kill","result","pair057","The traveler killed the afternoon.","The team killed the rivals.",0,67,6133
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"hit","manner","pair179","The investor hit the goal.","The child hit the pillow.",0,100,5066
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"cover","result","pair192","The policy covered the accident.","The insurance covered the damage.",1,1,7748
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"hit","manner","pair191","The hurricane hit the coastline.","The batter hit the ball.",0,100,4880
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"clear","result","pair177","The officer cleared the request.","The worker cleared the rubble.",0,100,5667
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"close","result","pair176","The executive closed the deal.","The chauffeur closed the door.",0,100,4849
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"kill","result","pair182","The mistake killed the proposal.","The criminal killed the victim.",1,100,5581
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"shoot","manner","pair184","The hunter shot the deer.","The athlete shot the ball.",0,95,9832
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"fold","result","pair190","The manager folded the project.","The baker folded the flour.",0,100,4600
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"push","manner","pair170","The athlete pushed the limit.","The shopper pushed the cart.",0,93,4482
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"pull","manner","pair189","The advertisement pulled the customers.","The climber pulled the rope.",0,100,4813
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"fold","result","pair173","The child folded the paper.","The chef folded the eggs.",0,88,6732
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"kill","result","pair188","The business killed the competition.","The team killed the rivals.",1,29,8983
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"bump","manner","pair193","The dean bumped the meeting.","The waiter bumped the table.",1,100,4133
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"open","result","pair183","The chairperson opened the meeting.","The teacher opened the window.",0,100,5082
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"close","result","pair185","The baker closed the oven.","The chauffeur closed the door.",1,71,8981
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"push","manner","pair180","The politician pushed the policy.","The pilot pushed the button.",0,100,3966
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"clear","result","pair178","The horse cleared the jump.","The waiter cleared the table.",0,100,4364
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"cover","result","pair187","The writer covered the election.","The insurance covered the damage.",0,100,4381
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"hit","manner","pair174","The traveler hit the delay.","The arrow hit the target.",1,100,3516
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"shoot","manner","pair181","The director shot the scene.","The hunter shot the deer.",0,100,3781
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"pull","manner","pair175","The business pulled the service.","The advertisement pulled the customers.",0,100,6765
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"break","result","pair172","The doctor broke the news.","The journalist broke the story.",1,2,6350
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"kill","result","pair171","The couple killed the evening.","The mistake killed the proposal.",0,80,8631
"4f16e417-26e3-4cdf-854c-df191bdbe076",16,"fill","result","pair186","The donations filled the need.","The secretary filled the schedule.",0,100,5916
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"kill","result","pair039","The traveler killed the afternoon.","The joke killed the evening.",0,72,10338
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"cover","result","pair032","The snow covered the footprints.","The insurance covered the damage.",0,75,4328
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,23,6460
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"fold","result","pair042","The cleaner folded the clothes.","The baker folded the flour.",0,17,5215
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"pull","manner","pair040","The scandal pulled the reporters.","The advertisement pulled the customers.",1,0,10041
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"bump","manner","pair033","The teacher bumped the deadline.","The gardener bumped the statue.",1,90,8181
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"push","manner","pair044","The artwork pushed the boundaries.","The pilot pushed the button.",0,82,4413
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"close","result","pair037","The executive closed the deal.","The author closed the chapter.",0,10,6239
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"close","result","pair036","The author closed the chapter.","The chauffeur closed the door.",1,88,5822
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"clear","result","pair034","The bookkeeper cleared the payment.","The waiter cleared the table.",0,91,4406
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"bump","manner","pair028","The gardener bumped the statue.","The ball bumped the couch.",0,5,7745
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"fill","result","pair030","The love filled the void.","The farmer filled the bucket.",0,91,3286
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"fold","result","pair043","The manager folded the project.","The founder folded the company.",1,4,5542
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"kill","result","pair041","The team killed the rivals.","The criminal killed the victim.",0,86,4652
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"hit","manner","pair029","The hurricane hit the coastline.","The solution hit the inventor.",0,45,3705
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"push","manner","pair046","The politician pushed the policy.","The company pushed the product.",1,5,7122
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"clear","result","pair026","The horse cleared the jump.","The hiker cleared the obstacle.",1,0,6339
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"kill","result","pair038","The couple killed the evening.","The traveler killed the afternoon.",1,3,3998
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"break","result","pair031","The company broke the law.","The journalist broke the story.",0,88,4673
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"fill","result","pair025","The secretary filled the schedule.","The waiter filled the glass.",1,95,5390
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"open","result","pair027","The consultant opened the discussion.","The chairperson opened the meeting.",1,6,6466
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"cover","result","pair045","The writer covered the election.","The snow covered the footprints.",0,89,3321
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"smear","manner","pair024","The baker smeared the frosting.","The artist smeared the paint.",1,3,3955
"acb4d333-dad1-47eb-8c82-17f8a7996cd1",19,"shoot","manner","pair047","The robber shot the victim.","The hunter shot the deer.",1,5,5448
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"kill","result","pair123","The team killed the rivals.","The joke killed the evening.",0,84,8491
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"fold","result","pair113","The cleaner folded the clothes.","The child folded the paper.",1,32,3160
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"bump","manner","pair116","The teacher bumped the deadline.","The waiter bumped the table.",1,76,4630
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"clear","result","pair114","The bookkeeper cleared the payment.","The officer cleared the request.",1,24,2110
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"cover","result","pair128","The snow covered the footprints.","The policy covered the accident.",0,23,2872
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"fill","result","pair120","The love filled the void.","The secretary filled the schedule.",0,79,1579
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"close","result","pair118","The author closed the chapter.","The baker closed the oven.",1,23,2509
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"kill","result","pair127","The traveler killed the afternoon.","The mistake killed the proposal.",0,82,4090
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"hit","manner","pair125","The child hit the pillow.","The batter hit the ball.",1,81,4568
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"smear","manner","pair117","The article smeared the celebrity.","The artist smeared the paint.",0,84,1768
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"close","result","pair115","The executive closed the deal.","The lawyer closed the case.",1,79,1829
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"hit","manner","pair126","The arrow hit the target.","The batter hit the ball.",0,57,1810
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"bump","manner","pair129","The waiter bumped the table.","The driver bumped the curb.",0,29,1692
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"push","manner","pair112","The artwork pushed the boundaries.","The athlete pushed the limit.",1,78,1756
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"break","result","pair110","The company broke the law.","The doctor broke the news.",0,28,2246
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"shoot","manner","pair119","The photographer shot the wedding.","The technician shot the fireworks.",0,85,2131
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"pull","manner","pair124","The regulators pulled the product.","The worker pulled the lever.",0,23,2147
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"hit","manner","pair122","The investor hit the goal.","The arrow hit the target.",1,18,1697
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"fill","result","pair111","The secretary filled the schedule.","The farmer filled the bucket.",1,91,4394
"1de902ee-ff05-43b4-b141-fc8428ca08da",10,"cover","result","pair121","The writer covered the election.","The channel covered the story.",1,0,6969
"6ea973d5-a395-4b84-8d1d-e4f6034cd382",19,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,100,6369
