"discourse","annotator","predicate","rating","embedding","modal_type","factive","genre"
"BNC-2428","A1MJVTR0PCKBWW","mean",0,"question","none","no","BNC"
"BNC-2428","A1GXFMAC759VRM","mean",3,"question","none","no","BNC"
"BNC-2428","A149ROBL26JWPJ","mean",2,"question","none","no","BNC"
"BNC-2428","A2WCXJZEXXR60A","mean",2,"question","none","no","BNC"
"BNC-2428","A1NM7ZPZ3NH412","mean",3,"question","none","no","BNC"
"BNC-2428","AZMOA8ONG0D2U","mean",0,"question","none","no","BNC"
"BNC-2429","A2541C8MY0BYV3","mean",0,"question","none","no","BNC"
"BNC-2429","A34VY22YEREOOI","mean",1,"question","none","no","BNC"
"BNC-2429","A3GPTSDDHJ2DBV","mean",0,"question","none","no","BNC"
"BNC-2429","A1GXFMAC759VRM","mean",0,"question","none","no","BNC"
"BNC-2429","A25YG9M911WA3T","mean",-1,"question","none","no","BNC"
"BNC-2429","A1MJVTR0PCKBWW","mean",1,"question","none","no","BNC"
"BNC-2429","A18SXC3JEN1O0U","mean",2,"question","none","no","BNC"
"BNC-2429","A36SM7QM8OK3H6","mean",0,"question","none","no","BNC"
"BNC-2429","A150GMV1YQWWB3","mean",0,"question","none","no","BNC"
"BNC-2430","A36SM7QM8OK3H6","mean",0,"question","none","no","BNC"
"BNC-2430","A240OTT1T85UGT","mean",0,"question","none","no","BNC"
"BNC-2430","A1MJVTR0PCKBWW","mean",0,"question","none","no","BNC"
"BNC-2430","A1NM7ZPZ3NH412","mean",0,"question","none","no","BNC"
"BNC-2430","A2OVX9UW5WANQE","mean",1,"question","none","no","BNC"
"BNC-2430","A1GXFMAC759VRM","mean",0,"question","none","no","BNC"
"BNC-2430","A2AMQX0BQZXG9N","mean",0,"question","none","no","BNC"
"BNC-2430","A27MJOV91GA8R3","mean",0,"question","none","no","BNC"
"BNC-2430","AZMOA8ONG0D2U","mean",0,"question","none","no","BNC"
"BNC-2436","A1MJVTR0PCKBWW","mean",3,"question","none","no","BNC"
"BNC-2436","A3QAHF4UUBM7ZO","mean",0,"question","none","no","BNC"
"BNC-2436","A150GMV1YQWWB3","mean",0,"question","none","no","BNC"
"BNC-2436","A1GXFMAC759VRM","mean",1,"question","none","no","BNC"
"BNC-2436","A1945USNZHTROX","mean",3,"question","none","no","BNC"
"BNC-2436","A2NT3OQZUUZPEO","mean",1,"question","none","no","BNC"
"BNC-2436","A75XDPFNICR3T","mean",0,"question","none","no","BNC"
"BNC-2436","A36SM7QM8OK3H6","mean",0,"question","none","no","BNC"
"BNC-2436","A240OTT1T85UGT","mean",0,"question","none","no","BNC"
"BNC-2438","A1GXFMAC759VRM","mean",0,"question","none","no","BNC"
"BNC-2438","A2OVX9UW5WANQE","mean",0,"question","none","no","BNC"
"BNC-2438","A240OTT1T85UGT","mean",0,"question","none","no","BNC"
"BNC-2438","A36SM7QM8OK3H6","mean",1,"question","none","no","BNC"
"BNC-2438","A5EU1AQJNC7F2","mean",0,"question","none","no","BNC"
"BNC-2438","A1MJVTR0PCKBWW","mean",0,"question","none","no","BNC"
"BNC-2438","A1PT63J40GNSZF","mean",1,"question","none","no","BNC"
"BNC-2438","A1NM7ZPZ3NH412","mean",0,"question","none","no","BNC"
"BNC-2438","A3SGZ8OQXW5TQD","mean",1,"question","none","no","BNC"
"BNC-2449","A1GXFMAC759VRM","notice",3,"question","none","yes","BNC"
"BNC-2449","A25YG9M911WA3T","notice",2,"question","none","yes","BNC"
"BNC-2449","A150GMV1YQWWB3","notice",2,"question","none","yes","BNC"
"BNC-2449","AFN5VMMGYPF1I","notice",1,"question","none","yes","BNC"
"BNC-2449","A36SM7QM8OK3H6","notice",1,"question","none","yes","BNC"
"BNC-2449","A1945USNZHTROX","notice",3,"question","none","yes","BNC"
"BNC-2449","AFWKRID53R1XA","notice",2,"question","none","yes","BNC"
"BNC-2449","A3LJ2FHESYV9QQ","notice",2,"question","none","yes","BNC"
"BNC-2452","A1DIGREVLNOXT3","pretend",3,"question","none","no","BNC"
"BNC-2452","A1NM7ZPZ3NH412","pretend",-2,"question","none","no","BNC"
"BNC-2452","A1GXFMAC759VRM","pretend",2,"question","none","no","BNC"
"BNC-2452","A3609GDWR2JCCA","pretend",-3,"question","none","no","BNC"
"BNC-2452","A3LJ2FHESYV9QQ","pretend",-3,"question","none","no","BNC"
"BNC-2452","A36SM7QM8OK3H6","pretend",-3,"question","none","no","BNC"
"BNC-2452","A1MJVTR0PCKBWW","pretend",0,"question","none","no","BNC"
"BNC-2452","A4J4GGMKJ68L0","pretend",3,"question","none","no","BNC"
"BNC-2453","A1945USNZHTROX","pretend",-3,"question","none","no","BNC"
"BNC-2453","A1GXFMAC759VRM","pretend",2,"question","none","no","BNC"
"BNC-2453","A1MJVTR0PCKBWW","pretend",-2,"question","none","no","BNC"
"BNC-2453","A2CF2BD4Q0ZDJN","pretend",-2,"question","none","no","BNC"
"BNC-2453","A25YG9M911WA3T","pretend",-2,"question","none","no","BNC"
"BNC-2453","ADKKDK6P4MS1Z","pretend",0,"question","none","no","BNC"
"BNC-2453","A1NM7ZPZ3NH412","pretend",-3,"question","none","no","BNC"
"BNC-2453","A36SM7QM8OK3H6","pretend",-3,"question","none","no","BNC"
"BNC-2459","A228YSXU6H27QT","realize",3,"question","none","yes","BNC"
"BNC-2459","A3UTFL5JHRQCM1","realize",-2,"question","none","yes","BNC"
"BNC-2459","A13PXTFOXDCKBF","realize",0,"question","none","yes","BNC"
"BNC-2459","A7KLTVEIASF4J","realize",0,"question","none","yes","BNC"
"BNC-2459","A36SM7QM8OK3H6","realize",2,"question","none","yes","BNC"
"BNC-2459","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2459","A1MJVTR0PCKBWW","realize",0,"question","none","yes","BNC"
"BNC-2459","A5EU1AQJNC7F2","realize",-1,"question","none","yes","BNC"
"BNC-2460","A18GLXN59JTX9F","realize",3,"question","none","yes","BNC"
"BNC-2460","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2460","A1MJVTR0PCKBWW","realize",3,"question","none","yes","BNC"
"BNC-2460","A37XJVQF62ZYC","realize",-3,"question","none","yes","BNC"
"BNC-2460","A1X94LTZZQMHTP","realize",2,"question","none","yes","BNC"
"BNC-2460","A2HHKBW8HQWI66","realize",3,"question","none","yes","BNC"
"BNC-2460","AVI7K876BV3QL","realize",2,"question","none","yes","BNC"
"BNC-2460","A5EU1AQJNC7F2","realize",3,"question","none","yes","BNC"
"BNC-2460","A2P065E9CYMYJL","realize",2,"question","none","yes","BNC"
"BNC-2462","A5EU1AQJNC7F2","realize",3,"question","none","yes","BNC"
"BNC-2462","A2GBV3YLSRW4SH","realize",3,"question","none","yes","BNC"
"BNC-2462","A3N7MZOSXM4JHR","realize",3,"question","none","yes","BNC"
"BNC-2462","A13NKDUD6JU094","realize",-1,"question","none","yes","BNC"
"BNC-2462","A1F9KLZGHE9DTA","realize",3,"question","none","yes","BNC"
"BNC-2462","A1MJVTR0PCKBWW","realize",2,"question","none","yes","BNC"
"BNC-2462","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2462","A1U8RH67FLZW87","realize",3,"question","none","yes","BNC"
"BNC-2462","A3GZYWA9S6J0K9","realize",2,"question","none","yes","BNC"
"BNC-2463","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2463","A1MJVTR0PCKBWW","realize",3,"question","none","yes","BNC"
"BNC-2463","A12R2U6TBB3OOG","realize",3,"question","none","yes","BNC"
"BNC-2463","A29JSP8G8VTRT4","realize",3,"question","none","yes","BNC"
"BNC-2463","A3D95WOVC1R775","realize",2,"question","none","yes","BNC"
"BNC-2463","A125KW9P18V5Z1","realize",3,"question","none","yes","BNC"
"BNC-2463","AV22FQTJNBUZT","realize",2,"question","none","yes","BNC"
"BNC-2463","A36SM7QM8OK3H6","realize",3,"question","none","yes","BNC"
"BNC-2464","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2464","A1F9KLZGHE9DTA","realize",2,"question","none","yes","BNC"
"BNC-2464","AT5NKCNE7LOAZ","realize",2,"question","none","yes","BNC"
"BNC-2464","A1HKCTDOTL6C9I","realize",-1,"question","none","yes","BNC"
"BNC-2464","AVI7K876BV3QL","realize",2,"question","none","yes","BNC"
"BNC-2464","A24F1UPER626KR","realize",2,"question","none","yes","BNC"
"BNC-2464","A1TARNH07A75CG","realize",0,"question","none","yes","BNC"
"BNC-2464","A23KAJRDVCVGOE","realize",3,"question","none","yes","BNC"
"BNC-2468","A125KW9P18V5Z1","realize",2,"question","none","yes","BNC"
"BNC-2468","A1Y689M29Q274B","realize",3,"question","none","yes","BNC"
"BNC-2468","A1GXFMAC759VRM","realize",3,"question","none","yes","BNC"
"BNC-2468","A16SJ5D3DKUEXJ","realize",2,"question","none","yes","BNC"
"BNC-2468","A3RDH0U2H6JCBC","realize",2,"question","none","yes","BNC"
"BNC-2468","A36SM7QM8OK3H6","realize",3,"question","none","yes","BNC"
"BNC-2468","A1F9KLZGHE9DTA","realize",3,"question","none","yes","BNC"
"BNC-2468","A2P065E9CYMYJL","realize",1,"question","none","yes","BNC"
"BNC-249","A150GMV1YQWWB3","mean",1,"conditional","none","no","BNC"
"BNC-249","A1MJVTR0PCKBWW","mean",2,"conditional","none","no","BNC"
"BNC-249","A1GXFMAC759VRM","mean",1,"conditional","none","no","BNC"
"BNC-249","AR1IWBDA7MC86","mean",3,"conditional","none","no","BNC"
"BNC-249","A2W3I2GBGDB637","mean",0,"conditional","none","no","BNC"
"BNC-249","A25YG9M911WA3T","mean",1,"conditional","none","no","BNC"
"BNC-249","A36SM7QM8OK3H6","mean",0,"conditional","none","no","BNC"
"BNC-249","A3609GDWR2JCCA","mean",-3,"conditional","none","no","BNC"
"BNC-2490","A32QJF67JMJFKX","say",-1,"question","none","no","BNC"
"BNC-2490","A150GMV1YQWWB3","say",-2,"question","none","no","BNC"
"BNC-2490","A36SM7QM8OK3H6","say",-3,"question","none","no","BNC"
"BNC-2490","A1GZOEMTN2KYDA","say",-2,"question","none","no","BNC"
"BNC-2490","A5EU1AQJNC7F2","say",-2,"question","none","no","BNC"
"BNC-2490","AYH6G17Q8FY3B","say",-2,"question","none","no","BNC"
"BNC-2490","A1NM7ZPZ3NH412","say",-2,"question","none","no","BNC"
"BNC-2490","A3CZFTXS9EQSY3","say",-1,"question","none","no","BNC"
"BNC-2490","AC5UD8N187QD6","say",-2,"question","none","no","BNC"
"BNC-2491","A2JP9IKRHNLRPI","say",0,"question","none","no","BNC"
"BNC-2491","A1MJVTR0PCKBWW","say",-1,"question","none","no","BNC"
"BNC-2491","A18LPAFMK1B06K","say",-2,"question","none","no","BNC"
"BNC-2491","A2GAQZAZWV01PU","say",2,"question","none","no","BNC"
"BNC-2491","A2BA9Y6VGW6WS1","say",0,"question","none","no","BNC"
"BNC-2491","A1NM7ZPZ3NH412","say",2,"question","none","no","BNC"
"BNC-2491","A32QJF67JMJFKX","say",0,"question","none","no","BNC"
"BNC-2491","A4J4GGMKJ68L0","say",-3,"question","none","no","BNC"
"BNC-2497","A333BXH5ATXBHC","say",-3,"question","none","no","BNC"
"BNC-2497","A1QVNF19XSRSD7","say",-2,"question","none","no","BNC"
"BNC-2497","APITQRRX2PADB","say",-2,"question","none","no","BNC"
"BNC-2497","A39GADIK8RLMVC","say",-1,"question","none","no","BNC"
"BNC-2497","ASI2B6A3Y556Z","say",-2,"question","none","no","BNC"
"BNC-2497","AOVN1TVNI7HJ7","say",-3,"question","none","no","BNC"
"BNC-2497","A22ABLVEI5EGPL","say",-3,"question","none","no","BNC"
"BNC-2497","A1Y0Y6U906ABT5","say",-3,"question","none","no","BNC"
"BNC-2499","A2YCMT5BPA0AG9","say",0,"question","none","no","BNC"
"BNC-2499","A36SM7QM8OK3H6","say",3,"question","none","no","BNC"
"BNC-2499","A1FP3SH704X01V","say",0,"question","none","no","BNC"
"BNC-2499","A5EU1AQJNC7F2","say",0,"question","none","no","BNC"
"BNC-2499","A2YO837C0O1E91","say",0,"question","none","no","BNC"
"BNC-2499","A3D2U4QF7821ZW","say",0,"question","none","no","BNC"
"BNC-2499","A21KGSK2BDVWOA","say",-1,"question","none","no","BNC"
"BNC-2499","A3UEJQ4EJB9DBD","say",0,"question","none","no","BNC"
"BNC-2499","A2YGAEODJ5SSF6","say",0,"question","none","no","BNC"
"BNC-2499","A1NM7ZPZ3NH412","say",1,"question","none","no","BNC"
"BNC-2499","A1945USNZHTROX","say",2,"question","none","no","BNC"
"BNC-2504","A28FMRMS9TMEOZ","say",2,"question","none","no","BNC"
"BNC-2504","A17J1CE7N49Z9D","say",0,"question","none","no","BNC"
"BNC-2504","A1FP3SH704X01V","say",0,"question","none","no","BNC"
"BNC-2504","A5EU1AQJNC7F2","say",0,"question","none","no","BNC"
"BNC-2504","A36SM7QM8OK3H6","say",0,"question","none","no","BNC"
"BNC-2504","A1MGXQW1EEKE20","say",-3,"question","none","no","BNC"
"BNC-2504","AMPMTF5IAAMK8","say",0,"question","none","no","BNC"
"BNC-2504","A1L3937MY09J3I","say",0,"question","none","no","BNC"
"BNC-2504","A32QJF67JMJFKX","say",0,"question","none","no","BNC"
"BNC-2504","A1F9KLZGHE9DTA","say",1,"question","none","no","BNC"
"BNC-251","A25YG9M911WA3T","mean",1,"conditional","none","no","BNC"
"BNC-251","A1945USNZHTROX","mean",3,"conditional","none","no","BNC"
"BNC-251","A1GXFMAC759VRM","mean",3,"conditional","none","no","BNC"
"BNC-251","A36SM7QM8OK3H6","mean",0,"conditional","none","no","BNC"
"BNC-251","A2541C8MY0BYV3","mean",2,"conditional","none","no","BNC"
"BNC-251","A150GMV1YQWWB3","mean",1,"conditional","none","no","BNC"
"BNC-251","A3GPTSDDHJ2DBV","mean",-1,"conditional","none","no","BNC"
"BNC-251","A3U761PEG7MFKT","mean",2,"conditional","none","no","BNC"
"BNC-2523","A150GMV1YQWWB3","say",0,"question","none","no","BNC"
"BNC-2523","A36SM7QM8OK3H6","say",0,"question","none","no","BNC"
"BNC-2523","AD8JNBDMO3NED","say",0,"question","none","no","BNC"
"BNC-2523","A1GXFMAC759VRM","say",-1,"question","none","no","BNC"
"BNC-2523","A1945USNZHTROX","say",0,"question","none","no","BNC"
"BNC-2523","A25YG9M911WA3T","say",-1,"question","none","no","BNC"
"BNC-2523","ASI2B6A3Y556Z","say",0,"question","none","no","BNC"
"BNC-2523","A1MJHGH55K3O0","say",0,"question","none","no","BNC"
"BNC-2523","A3M26P1CBNLA4U","say",0,"question","none","no","BNC"
"BNC-2527","A28FMRMS9TMEOZ","say",0,"question","none","no","BNC"
"BNC-2527","A3AFC26CB0AXMI","say",-1,"question","none","no","BNC"
"BNC-2527","A17ELSQUMU0QT6","say",0,"question","none","no","BNC"
"BNC-2527","ATADQXPHL10Y8","say",-3,"question","none","no","BNC"
"BNC-2527","A4J4GGMKJ68L0","say",3,"question","none","no","BNC"
"BNC-2527","A32QJF67JMJFKX","say",0,"question","none","no","BNC"
"BNC-2527","A37S96RT1P1IT2","say",-3,"question","none","no","BNC"
"BNC-2527","A36SM7QM8OK3H6","say",-2,"question","none","no","BNC"
"BNC-2527","AYKZ9H4BNW810","say",-3,"question","none","no","BNC"
"BNC-2527","A39Q4SNT7SRK94","say",0,"question","none","no","BNC"
"BNC-2527","A5EU1AQJNC7F2","say",-2,"question","none","no","BNC"
"BNC-2528","A32QJF67JMJFKX","say",2,"question","none","no","BNC"
"BNC-2528","A110KENBXU7SUJ","say",2,"question","none","no","BNC"
"BNC-2528","AMPMTF5IAAMK8","say",2,"question","none","no","BNC"
"BNC-2528","A2JP9IKRHNLRPI","say",3,"question","none","no","BNC"
"BNC-2528","A3JFUVCSJ8MRVE","say",2,"question","none","no","BNC"
"BNC-2528","AOTF48KUV9KWM","say",0,"question","none","no","BNC"
"BNC-2528","A36SM7QM8OK3H6","say",2,"question","none","no","BNC"
"BNC-2528","A4J4GGMKJ68L0","say",3,"question","none","no","BNC"
"BNC-2528","A5EU1AQJNC7F2","say",3,"question","none","no","BNC"
"BNC-2533","A110KENBXU7SUJ","say",-1,"question","none","no","BNC"
"BNC-2533","A2S4YDJ9UGAXFQ","say",0,"question","none","no","BNC"
"BNC-2533","AUAN582MLI96N","say",0,"question","none","no","BNC"
"BNC-2533","A18LPAFMK1B06K","say",1,"question","none","no","BNC"
"BNC-2533","A30MP4LXV4MIFD","say",-2,"question","none","no","BNC"
"BNC-2533","A1F9KLZGHE9DTA","say",-1,"question","none","no","BNC"
"BNC-2533","A32QJF67JMJFKX","say",0,"question","none","no","BNC"
"BNC-2533","AA4KKLIU4C3NY","say",-3,"question","none","no","BNC"
"BNC-2533","A13PXTFOXDCKBF","say",-3,"question","none","no","BNC"
"BNC-2533","A1MJVTR0PCKBWW","say",0,"question","none","no","BNC"
"BNC-2533","A4J4GGMKJ68L0","say",0,"question","none","no","BNC"
"BNC-2533","A36SM7QM8OK3H6","say",0,"question","none","no","BNC"
"BNC-2533","A1QA5EWFMNKGTA","say",0,"question","none","no","BNC"
"BNC-2560","A2EOOF9D135HQ1","say",-3,"question","none","no","BNC"
"BNC-2560","AKLV0WIZZ356X","say",0,"question","none","no","BNC"
"BNC-2560","A1MJHGH55K3O0","say",0,"question","none","no","BNC"
"BNC-2560","A36SM7QM8OK3H6","say",-3,"question","none","no","BNC"
"BNC-2560","A5EU1AQJNC7F2","say",0,"question","none","no","BNC"
"BNC-2560","A1EH9BPKYXFBS5","say",-3,"question","none","no","BNC"
"BNC-2560","AZZDXA6TV6737","say",-2,"question","none","no","BNC"
"BNC-2560","A32QJF67JMJFKX","say",-2,"question","none","no","BNC"
"BNC-2560","A10O5YR01H865K","say",0,"question","none","no","BNC"
"BNC-2560","A1SIUJEL2LS8UO","say",1,"question","none","no","BNC"
"BNC-2566","A32QJF67JMJFKX","say",-1,"question","none","no","BNC"
"BNC-2566","A5EU1AQJNC7F2","say",2,"question","none","no","BNC"
"BNC-2566","A17ELSQUMU0QT6","say",3,"question","none","no","BNC"
"BNC-2566","A36SM7QM8OK3H6","say",-2,"question","none","no","BNC"
"BNC-2566","A1GXFMAC759VRM","say",-1,"question","none","no","BNC"
"BNC-2566","A1VQQETLYHKR8D","say",-2,"question","none","no","BNC"
"BNC-2566","A2AJIRNA6L4IJI","say",0,"question","none","no","BNC"
"BNC-2566","A25YG9M911WA3T","say",2,"question","none","no","BNC"
"BNC-2566","ASI2B6A3Y556Z","say",-3,"question","none","no","BNC"
"BNC-2566","A11UQWFUDNIHIL","say",-1,"question","none","no","BNC"
"BNC-2580","A1DIGREVLNOXT3","say",0,"question","none","no","BNC"
"BNC-2580","A3843S9LWPDN2K","say",0,"question","none","no","BNC"
"BNC-2580","A2BA9Y6VGW6WS1","say",0,"question","none","no","BNC"
"BNC-2580","A36SM7QM8OK3H6","say",0,"question","none","no","BNC"
"BNC-2580","A2RRC5B4M80XXO","say",0,"question","none","no","BNC"
"BNC-2580","A2CF2BD4Q0ZDJN","say",0,"question","none","no","BNC"
"BNC-2580","A1MJVTR0PCKBWW","say",0,"question","none","no","BNC"
"BNC-2580","A1GXFMAC759VRM","say",0,"question","none","no","BNC"
"BNC-2584","AKLV0WIZZ356X","see",2,"question","none","yes","BNC"
"BNC-2584","A2BA9Y6VGW6WS1","see",2,"question","none","yes","BNC"
"BNC-2584","A2NA2OJT15COZY","see",1,"question","none","yes","BNC"
"BNC-2584","A16SAB417Y96G4","see",-1,"question","none","yes","BNC"
"BNC-2584","A1DIGREVLNOXT3","see",1,"question","none","yes","BNC"
"BNC-2584","A2M45YGLOWMO4N","see",0,"question","none","yes","BNC"
"BNC-2584","AFN5VMMGYPF1I","see",0,"question","none","yes","BNC"
"BNC-2584","A36SM7QM8OK3H6","see",2,"question","none","yes","BNC"
"BNC-2584","A3VVR8NR3ED04C","see",0,"question","none","yes","BNC"
"BNC-2604","A1945USNZHTROX","suppose",-3,"question","none","no","BNC"
"BNC-2604","AFN5VMMGYPF1I","suppose",0,"question","none","no","BNC"
"BNC-2604","A55CXM7QR7R0N","suppose",0,"question","none","no","BNC"
"BNC-2604","A25YG9M911WA3T","suppose",-2,"question","none","no","BNC"
"BNC-2604","A2541C8MY0BYV3","suppose",-2,"question","none","no","BNC"
"BNC-2604","A3GPTSDDHJ2DBV","suppose",-3,"question","none","no","BNC"
"BNC-2604","A36SM7QM8OK3H6","suppose",0,"question","none","no","BNC"
"BNC-2604","A4J4GGMKJ68L0","suppose",-3,"question","none","no","BNC"
"BNC-2604","A1GXFMAC759VRM","suppose",-1,"question","none","no","BNC"
"BNC-2615","A1GXFMAC759VRM","tell",1,"question","none","no","BNC"
"BNC-2615","A36SM7QM8OK3H6","tell",0,"question","none","no","BNC"
"BNC-2615","ADKKDK6P4MS1Z","tell",0,"question","none","no","BNC"
"BNC-2615","A2CF2BD4Q0ZDJN","tell",0,"question","none","no","BNC"
"BNC-2615","A1MJVTR0PCKBWW","tell",0,"question","none","no","BNC"
"BNC-2615","A1NM7ZPZ3NH412","tell",0,"question","none","no","BNC"
"BNC-2615","A1945USNZHTROX","tell",3,"question","none","no","BNC"
"BNC-2615","A25YG9M911WA3T","tell",1,"question","none","no","BNC"
"BNC-2616","A1GXFMAC759VRM","tell",3,"question","none","no","BNC"
"BNC-2616","A4J4GGMKJ68L0","tell",0,"question","none","no","BNC"
"BNC-2616","A3609GDWR2JCCA","tell",-1,"question","none","no","BNC"
"BNC-2616","A3LJ2FHESYV9QQ","tell",0,"question","none","no","BNC"
"BNC-2616","A1MJVTR0PCKBWW","tell",0,"question","none","no","BNC"
"BNC-2616","A36SM7QM8OK3H6","tell",2,"question","none","no","BNC"
"BNC-2616","A1DIGREVLNOXT3","tell",2,"question","none","no","BNC"
"BNC-2616","A1NM7ZPZ3NH412","tell",2,"question","none","no","BNC"
"BNC-263","A25YG9M911WA3T","notice",2,"conditional","none","yes","BNC"
"BNC-263","AFN5VMMGYPF1I","notice",1,"conditional","none","yes","BNC"
"BNC-263","A36SM7QM8OK3H6","notice",1,"conditional","none","yes","BNC"
"BNC-263","A1945USNZHTROX","notice",3,"conditional","none","yes","BNC"
"BNC-263","A1GXFMAC759VRM","notice",3,"conditional","none","yes","BNC"
"BNC-263","A150GMV1YQWWB3","notice",2,"conditional","none","yes","BNC"
"BNC-263","A3RVYJNYREMTAH","notice",3,"conditional","none","yes","BNC"
"BNC-263","ANQ0RLFEZ17W0","notice",3,"conditional","none","yes","BNC"
"BNC-2630","A1MJVTR0PCKBWW","tell",3,"question","none","no","BNC"
"BNC-2630","A2WC2NO555XU3J","tell",3,"question","none","no","BNC"
"BNC-2630","A150GMV1YQWWB3","tell",3,"question","none","no","BNC"
"BNC-2630","A1NM7ZPZ3NH412","tell",3,"question","none","no","BNC"
"BNC-2630","A1GXFMAC759VRM","tell",3,"question","none","no","BNC"
"BNC-2630","A36SM7QM8OK3H6","tell",3,"question","none","no","BNC"
"BNC-2630","A3UEJQ4EJB9DBD","tell",3,"question","none","no","BNC"
"BNC-2630","A25YG9M911WA3T","tell",3,"question","none","no","BNC"
"BNC-2630","A2AMQX0BQZXG9N","tell",3,"question","none","no","BNC"
"BNC-2658","A1MJVTR0PCKBWW","think",-2,"question","none","no","BNC"
"BNC-2658","A13PXTFOXDCKBF","think",-3,"question","none","no","BNC"
"BNC-2658","A36SM7QM8OK3H6","think",0,"question","none","no","BNC"
"BNC-2658","A3UTFL5JHRQCM1","think",-1,"question","none","no","BNC"
"BNC-2658","A5EU1AQJNC7F2","think",-1,"question","none","no","BNC"
"BNC-2658","A1GXFMAC759VRM","think",-3,"question","none","no","BNC"
"BNC-2658","A228YSXU6H27QT","think",-2,"question","none","no","BNC"
"BNC-2658","A7KLTVEIASF4J","think",-2,"question","none","no","BNC"
"BNC-2661","A1Y689M29Q274B","think",-3,"question","none","no","BNC"
"BNC-2661","A2P065E9CYMYJL","think",-1,"question","none","no","BNC"
"BNC-2661","A16SJ5D3DKUEXJ","think",-3,"question","none","no","BNC"
"BNC-2661","A1GXFMAC759VRM","think",-2,"question","none","no","BNC"
"BNC-2661","A36SM7QM8OK3H6","think",-3,"question","none","no","BNC"
