sentence_id,sentence_text,wh_word,wh_lemma,wh_pos,wh_feats,wh_position,gap_position,gap_word,gap_lemma,gap_pos,linear_distance,deprel,deprel_subtype,enhanced_deps,num_enhanced_deps,intervening_clauses,direction
1015,"When the apparently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",When,when,ADV,PronType=Int,1,6,take,take,VERB,5,advmod,NONE,6:advmod,1,0,forward
1015,"When the apparently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",that,that,PRON,PronType=Rel,8,9,seem,seem,VERB,1,nsubj,NONE,7:ref,1,0,forward
1020,"Seems as if there is a clear distinction being made between the 'imaginary' Whore of Babalon and the actually Whore of Babylon, which is this global system.",which,which,PRON,PronType=Rel,26,30,system,system,NOUN,4,nsubj,NONE,22:ref,1,0,forward
1026,"so, enemy, what's your point?",what,what,PRON,PronType=Int,5,8,point,point,NOUN,3,nsubj,NONE,8:nsubj,1,0,forward
1027,Why don't you state it?,Why,why,ADV,PronType=Int,1,5,state,state,VERB,4,advmod,NONE,5:advmod,1,0,forward
1042,Reporting from the town where Susan Polk's trial is going on.,where,where,ADV,PronType=Rel,5,11,going,go,VERB,6,advmod,NONE,4:ref,1,0,forward
1049,I resisted asking any questions that would have required either of them to think.,that,that,PRON,PronType=Rel,6,9,required,require,VERB,3,nsubj,NONE,5:ref,1,0,forward
1056,"As I read the letter, I considered the vast contrast between mind and morality of whoever wrote it, vs. that of the mind of the man who once said ""Bring it on!""",whoever,whoever,PRON,PronType=Rel,17,13,mind,mind,NOUN,4,nmod,NONE,13:nmod:of;18:nsubj,2,0,backward
1056,"As I read the letter, I considered the vast contrast between mind and morality of whoever wrote it, vs. that of the mind of the man who once said ""Bring it on!""",who,who,PRON,PronType=Rel,29,31,said,say,VERB,2,nsubj,NONE,28:ref,1,0,forward
1063,"They have been accumulating for years, and basically give the president to sieze the government whenever he feels like it.",whenever,whenever,ADV,PronType=Rel,17,14,sieze,seize,VERB,3,advmod,NONE,14:advmod;19:advmod,2,0,backward
1064,But who would do a thing like that.... hey wait a minute,who,who,PRON,PronType=Int,2,4,do,do,VERB,2,nsubj,NONE,4:nsubj,1,0,forward
1065,==Why did Bush revoke Executive Order 13011 today?,Why,why,ADV,PronType=Int,2,5,revoke,revoke,VERB,3,advmod,NONE,5:advmod,1,0,forward
1070,I can't believe there are no serious metal fans who frequent RI.,who,who,PRON,PronType=Rel,11,12,frequent,frequent,VERB,1,nsubj,NONE,10:ref,1,0,forward
1087,"I just get hung up on 'Christians', as they're the dominant form where I come from.",where,where,ADV,PronType=Int,17,19,come,come,VERB,2,advmod,NONE,19:advmod,1,0,forward
1091,I do get my hackles up a bit when people haul out the old 'Rock-N-Roll made them do it' argument.,when,when,ADV,PronType=Int,9,11,haul,haul,VERB,2,advmod,NONE,11:advmod,1,0,forward
1092,"Whie I don't subscribe to the notion that the things we watch or listen to have no effect on our behavior (which I think is patently rediculous), it does bother me when people single out a specific group of people to pin the blame on.",which,which,PRON,PronType=Rel,24,29,rediculous,ridiculous,ADJ,5,nsubj,NONE,8:ref,1,1,forward
1092,"Whie I don't subscribe to the notion that the things we watch or listen to have no effect on our behavior (which I think is patently rediculous), it does bother me when people single out a specific group of people to pin the blame on.",when,when,ADV,PronType=Int,36,38,single,single,VERB,2,advmod,NONE,38:advmod,1,0,forward
1094,"Again, I think the problem is people who sink to far into their own egos, and begin to take their personal metaphors a bit too literaly.",who,who,PRON,PronType=Rel,9,10,sink,sink,VERB,1,nsubj,NONE,8:ref,1,0,forward
1097,"I have nothing but respect for people who adhear to non-violence, forgiveness, and charity, but it's important to remember that Christians (or 'Smartwolves') do not have a monopoly on that particular lifestyle.",who,who,PRON,PronType=Rel,8,9,adhear,adhere,VERB,1,nsubj,NONE,7:ref,1,0,forward
1106,"""As you know, I usually provide the scientific and technological ""entertainment"" in our meetings, but, on this occasion, our Chairman suggested that I present my own personal view on events in the part of the world from which I come.",which,which,PRON,PronType=Rel,45,47,come,come,VERB,2,obl,NONE,43:ref,1,0,forward
1108,"My perspective is entirely based on what I see, on what I read and on the fact that my family has lived in this region for almost 200 years.",what,what,PRON,PronType=Int,7,9,see,see,VERB,2,obj,NONE,9:obj,1,0,forward
1108,"My perspective is entirely based on what I see, on what I read and on the fact that my family has lived in this region for almost 200 years.",what,what,PRON,PronType=Int,12,14,read,read,VERB,2,obj,NONE,14:obj,1,0,forward
1109,"You may regard my views as those of the proverbial taxi driver, which you are supposed to question, when you visit a country.",which,which,PRON,PronType=Rel,14,19,question,question,VERB,5,obj,NONE,7:ref,1,2,forward
1109,"You may regard my views as those of the proverbial taxi driver, which you are supposed to question, when you visit a country.",when,when,ADV,PronType=Int,21,23,visit,visit,VERB,2,advmod,NONE,23:advmod,1,0,forward
1111,"However, I will touch upon it only in passing.",However,however,ADV,_,1,5,touch,touch,VERB,4,advmod,NONE,5:advmod,1,0,forward
1113,"I refer to the entire area between Pakistan and Morocco, which is predominantly Arab, predominantly Moslem, but includes many non-Arab and also significant non-Moslem minorities.",which,which,PRON,PronType=Rel,12,15,Arab,Arab,ADJ,3,nsubj,NONE,6:ref,1,0,forward
1114,Why do I put aside Israel and its own immediate neighborhood?,Why,why,ADV,PronType=Int,1,4,put,put,VERB,3,advmod,NONE,4:advmod,1,0,forward
1115,"Because Israel and any problems related to it, in spite of what you might read or hear in the world media, is not the central issue, and has never been the central issue in the upheaval in the region.",what,what,PRON,PronType=Int,13,16,read,read,VERB,3,obj,NONE,16:obj,1,0,forward
1116,"Yes, there is a 100 year-old Israeli-Arab conflict, but it is not where the main show is.",where,where,ADV,PronType=Rel,19,4,is,be,VERB,15,conj,NONE,4:conj:but,1,1,backward
1117,The millions who died in the Iran-Iraq war had nothing to do with Israel.,who,who,PRON,PronType=Rel,3,4,died,die,VERB,1,nsubj,NONE,2:ref,1,0,forward
1118,"The mass murder happening right now in Sudan, where the Arab Moslem regime is massacring its black Christian citizens, has nothing to do with Israel.",where,where,ADV,PronType=Rel,10,16,massacring,massacre,VERB,6,advmod,NONE,8:ref,1,0,forward
1132,"According to a report prepared by a committee of Arab intellectuals and published under the auspices of the U.N., the number of books translated by the entire Arab world is much smaller than what little Greece alone translates.",what,what,PRON,PronType=Rel,35,33,smaller,small,ADJ,2,obl,NONE,33:obl:than;39:obj,2,0,backward
1135,"And all of this is happening in a region, which only 30 years ago, was believed to be the next wealthy part of the world, and in a Moslem area, which developed, at some point in history, one of the most advanced cultures in the world.",which,which,PRON,PronType=Rel,11,18,believed,believe,VERB,7,nsubj:pass,pass,9:ref,1,1,forward
1135,"And all of this is happening in a region, which only 30 years ago, was believed to be the next wealthy part of the world, and in a Moslem area, which developed, at some point in history, one of the most advanced cultures in the world.",which,which,PRON,PronType=Rel,35,36,developed,develop,VERB,1,nsubj,NONE,33:ref,1,0,forward
1138,"A word about the millions of decent, honest, good people who are either devout Moslems or are not very religious but grew up in Moslem families: They are double victims of an outside world, which now develops Islamophobia, and of their own environment which breaks their heart by being totally dysfunctional.",who,who,PRON,PronType=Rel,13,17,Moslems,Moslem,PROPN,4,nsubj,NONE,12:ref,1,0,forward
1138,"A word about the millions of decent, honest, good people who are either devout Moslems or are not very religious but grew up in Moslem families: They are double victims of an outside world, which now develops Islamophobia, and of their own environment which breaks their heart by being totally dysfunctional.",which,which,PRON,PronType=Rel,39,41,develops,develop,VERB,2,nsubj,NONE,37:ref,1,0,forward
1138,"A word about the millions of decent, honest, good people who are either devout Moslems or are not very religious but grew up in Moslem families: They are double victims of an outside world, which now develops Islamophobia, and of their own environment which breaks their heart by being totally dysfunctional.",which,which,PRON,PronType=Rel,49,50,breaks,break,VERB,1,nsubj,NONE,48:ref,1,0,forward
1142,"The events of the last few years have amplified four issues, which have always existed, but have never been as rampant as in the present upheaval in the region.",which,which,PRON,PronType=Rel,13,16,existed,exist,VERB,3,nsubj,NONE,11:ref,1,0,forward
1152,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya-based Moslem suicide murderers since that conflict started.,who,who,PRON,PronType=Rel,15,16,died,die,VERB,1,nsubj,NONE,14:ref,1,0,forward
1153,Saddam killed every month more people than all those who died from suicide murders since the Coalition occupation of Iraq.,who,who,PRON,PronType=Rel,10,11,died,die,VERB,1,nsubj,NONE,9:ref,1,0,forward
1154,So what is all the fuss about suicide killings?,what,what,PRON,PronType=Int,2,6,fuss,fuss,NOUN,4,nsubj,NONE,6:nsubj,1,0,forward
1166,Who could stop a suicide murder in the midst of the crowded line waiting to be checked by the airport metal detector?,Who,who,PRON,PronType=Int,1,3,stop,stop,VERB,2,nsubj,NONE,3:nsubj,1,0,forward
1173,What is behind the suicide murders?,What,what,PRON,PronType=Int,1,6,murders,murder,NOUN,5,nsubj,NONE,6:nsubj,1,0,forward
1190,"The only way to fight this new ""popular"" weapon is identical to the only way in which you fight organized crime or pirates on the high seas: the offensive way.",which,which,PRON,PronType=Rel,19,21,fight,fight,VERB,2,obl,NONE,17:ref,1,0,forward
1208,"But the norms of politics and diplomacy are childish, in comparison with the level of incitement and total absolute deliberate fabrications, which have reached new heights in the region we are talking about.",which,which,PRON,PronType=Rel,24,26,reached,reach,VERB,2,nsubj,NONE,22:ref,1,0,forward
1210,"You all remember the Iraqi Minister of Information, Mr. Mouhamad Said al-Sahaf and his press conferences when the US forces were already inside Baghdad.",when,when,ADV,PronType=Int,20,27,Baghdad,Baghdad,PROPN,7,advmod,NONE,27:advmod,1,0,forward
1218,"When these same leaders make other statements, the Western media report them as if they could be true.",When,when,ADV,PronType=Int,1,5,make,make,VERB,4,advmod,NONE,5:advmod,1,0,forward
1219,"It is a daily occurrence that the same people who finance, arm and dispatch suicide murderers, condemn the act in English in front of western TV cameras, talking to a world audience, which even partly believes them.",who,who,PRON,PronType=Rel,10,11,finance,finance,VERB,1,nsubj,NONE,9:ref,1,0,forward
1219,"It is a daily occurrence that the same people who finance, arm and dispatch suicide murderers, condemn the act in English in front of western TV cameras, talking to a world audience, which even partly believes them.",which,which,PRON,PronType=Rel,37,40,believes,believe,VERB,3,nsubj,NONE,35:ref,1,0,forward
1221,"Incitement by Arab TV, accompanied by horror pictures of mutilated bodies, has become a powerful weapon of those who lie, distort and want to destroy everything.",who,who,PRON,PronType=Rel,21,22,lie,lie,VERB,1,nsubj,NONE,20:ref,1,0,forward
1232,"There is a new game in town: The actual murderer is called ""the military wing"", the one who pays him, equips him and sends him is now called ""the political wing"" and the head of the operation is called the ""spiritual leader"".",who,who,PRON,PronType=Rel,22,23,pays,pay,VERB,1,nsubj,NONE,21:ref,1,0,forward
1236,"It was Joseph Goebbels who said that if you repeat a lie often enough, people will believe it.",who,who,PRON,PronType=Rel,5,6,said,say,VERB,1,nsubj,NONE,3:ref,1,0,forward
